"data_id","language","form","age","gender","mom_ed","comprehension","production"
36786,"Turkish","WS",17,"Male",NA,90,90
36787,"Turkish","WS",17,"Male",NA,32,32
36788,"Turkish","WS",17,"Male",NA,73,73
36789,"Turkish","WS",17,"Male",NA,149,149
36790,"Turkish","WS",17,"Male",NA,64,64
36791,"Turkish","WS",17,"Male",NA,30,30
36792,"Turkish","WS",17,"Male",NA,109,109
36793,"Turkish","WS",17,"Male",NA,8,8
36794,"Turkish","WS",17,"Male",NA,55,55
36795,"Turkish","WS",17,"Male",NA,20,20
36796,"Turkish","WS",17,"Male",NA,33,33
36797,"Turkish","WS",17,"Male",NA,18,18
36798,"Turkish","WS",17,"Male",NA,21,21
36799,"Turkish","WS",17,"Male",NA,42,42
36800,"Turkish","WS",17,"Male",NA,12,12
36801,"Turkish","WS",17,"Male",NA,38,38
36802,"Turkish","WS",17,"Male",NA,32,32
36803,"Turkish","WS",17,"Male",NA,27,27
36804,"Turkish","WS",17,"Male",NA,66,66
36805,"Turkish","WS",17,"Male",NA,64,64
36806,"Turkish","WS",17,"Male",NA,25,25
36807,"Turkish","WS",17,"Male",NA,38,38
36808,"Turkish","WS",17,"Male",NA,112,112
36809,"Turkish","WS",17,"Male",NA,53,53
36810,"Turkish","WS",17,"Male",NA,18,18
36811,"Turkish","WS",17,"Male",NA,30,30
36812,"Turkish","WS",17,"Male",NA,143,143
36813,"Turkish","WS",17,"Male",NA,169,169
36814,"Turkish","WS",17,"Male",NA,37,37
36815,"Turkish","WS",17,"Male",NA,30,30
36816,"Turkish","WS",17,"Male",NA,432,432
36817,"Turkish","WS",17,"Male",NA,53,53
36818,"Turkish","WS",17,"Male",NA,25,25
36819,"Turkish","WS",17,"Male",NA,64,64
36820,"Turkish","WS",17,"Male",NA,14,14
36821,"Turkish","WS",17,"Male",NA,236,236
36822,"Turkish","WS",17,"Male",NA,43,43
36823,"Turkish","WS",17,"Male",NA,102,102
36824,"Turkish","WS",17,"Male",NA,17,17
36825,"Turkish","WS",17,"Male",NA,18,18
36826,"Turkish","WS",17,"Male",NA,181,181
36827,"Turkish","WS",17,"Male",NA,23,23
36828,"Turkish","WS",17,"Male",NA,30,30
36829,"Turkish","WS",17,"Male",NA,16,16
36830,"Turkish","WS",17,"Male",NA,176,176
36831,"Turkish","WS",17,"Male",NA,31,31
36832,"Turkish","WS",17,"Male",NA,51,51
36833,"Turkish","WS",17,"Male",NA,16,16
36834,"Turkish","WS",17,"Male",NA,4,4
36835,"Turkish","WS",17,"Male",NA,52,52
36836,"Turkish","WS",17,"Male",NA,42,42
36837,"Turkish","WS",17,"Male",NA,88,88
36838,"Turkish","WS",17,"Male",NA,41,41
36839,"Turkish","WS",17,"Male",NA,35,35
36840,"Turkish","WS",17,"Male",NA,34,34
36841,"Turkish","WS",17,"Male",NA,33,33
36842,"Turkish","WS",17,"Male",NA,65,65
36843,"Turkish","WS",17,"Female",NA,73,73
36844,"Turkish","WS",17,"Female",NA,37,37
36845,"Turkish","WS",17,"Female",NA,77,77
36846,"Turkish","WS",17,"Female",NA,45,45
36847,"Turkish","WS",17,"Female",NA,15,15
36848,"Turkish","WS",17,"Female",NA,61,61
36849,"Turkish","WS",17,"Female",NA,69,69
36850,"Turkish","WS",17,"Female",NA,45,45
36851,"Turkish","WS",17,"Female",NA,15,15
36852,"Turkish","WS",17,"Female",NA,60,60
36853,"Turkish","WS",17,"Female",NA,49,49
36854,"Turkish","WS",17,"Female",NA,97,97
36855,"Turkish","WS",17,"Female",NA,48,48
36856,"Turkish","WS",17,"Female",NA,62,62
36857,"Turkish","WS",17,"Female",NA,101,101
36858,"Turkish","WS",17,"Female",NA,307,307
36859,"Turkish","WS",17,"Female",NA,25,25
36860,"Turkish","WS",17,"Female",NA,61,61
36861,"Turkish","WS",17,"Female",NA,37,37
36862,"Turkish","WS",17,"Female",NA,37,37
36863,"Turkish","WS",17,"Female",NA,34,34
36864,"Turkish","WS",17,"Female",NA,23,23
36865,"Turkish","WS",17,"Female",NA,43,43
36866,"Turkish","WS",17,"Female",NA,335,335
36867,"Turkish","WS",17,"Female",NA,361,361
36868,"Turkish","WS",17,"Female",NA,70,70
36869,"Turkish","WS",17,"Female",NA,14,14
36870,"Turkish","WS",17,"Female",NA,8,8
36871,"Turkish","WS",17,"Female",NA,60,60
36872,"Turkish","WS",17,"Female",NA,27,27
36873,"Turkish","WS",17,"Female",NA,77,77
36874,"Turkish","WS",17,"Female",NA,17,17
36875,"Turkish","WS",17,"Female",NA,17,17
36876,"Turkish","WS",17,"Female",NA,697,697
36877,"Turkish","WS",17,"Female",NA,128,128
36878,"Turkish","WS",17,"Female",NA,34,34
36879,"Turkish","WS",17,"Female",NA,43,43
36880,"Turkish","WS",17,"Female",NA,100,100
36881,"Turkish","WS",17,"Female",NA,12,12
36882,"Turkish","WS",17,"Female",NA,452,452
36883,"Turkish","WS",17,"Female",NA,61,61
36884,"Turkish","WS",17,"Female",NA,17,17
36885,"Turkish","WS",17,"Female",NA,208,208
36886,"Turkish","WS",17,"Female",NA,79,79
36887,"Turkish","WS",17,"Female",NA,9,9
36888,"Turkish","WS",17,"Female",NA,131,131
36889,"Turkish","WS",17,"Female",NA,698,698
36890,"Turkish","WS",17,"Female",NA,23,23
36891,"Turkish","WS",17,"Female",NA,79,79
36892,"Turkish","WS",17,"Female",NA,26,26
36893,"Turkish","WS",18,"Male",NA,20,20
36894,"Turkish","WS",18,"Male",NA,171,171
36895,"Turkish","WS",18,"Male",NA,137,137
36896,"Turkish","WS",18,"Male",NA,41,41
36897,"Turkish","WS",18,"Male",NA,35,35
36898,"Turkish","WS",18,"Male",NA,131,131
36899,"Turkish","WS",18,"Male",NA,40,40
36900,"Turkish","WS",18,"Male",NA,81,81
36901,"Turkish","WS",18,"Male",NA,21,21
36902,"Turkish","WS",18,"Male",NA,51,51
36903,"Turkish","WS",18,"Male",NA,91,91
36904,"Turkish","WS",18,"Male",NA,4,4
36905,"Turkish","WS",18,"Male",NA,80,80
36906,"Turkish","WS",18,"Male",NA,9,9
36907,"Turkish","WS",18,"Male",NA,48,48
36908,"Turkish","WS",18,"Male",NA,7,7
36909,"Turkish","WS",18,"Male",NA,20,20
36910,"Turkish","WS",18,"Male",NA,37,37
36911,"Turkish","WS",18,"Male",NA,43,43
36912,"Turkish","WS",18,"Male",NA,347,347
36913,"Turkish","WS",18,"Male",NA,4,4
36914,"Turkish","WS",18,"Male",NA,27,27
36915,"Turkish","WS",18,"Male",NA,152,152
36916,"Turkish","WS",18,"Male",NA,128,128
36917,"Turkish","WS",18,"Male",NA,27,27
36918,"Turkish","WS",18,"Male",NA,22,22
36919,"Turkish","WS",18,"Male",NA,19,19
36920,"Turkish","WS",18,"Male",NA,46,46
36921,"Turkish","WS",18,"Male",NA,27,27
36922,"Turkish","WS",18,"Male",NA,15,15
36923,"Turkish","WS",18,"Male",NA,5,5
36924,"Turkish","WS",18,"Male",NA,7,7
36925,"Turkish","WS",18,"Male",NA,163,163
36926,"Turkish","WS",18,"Male",NA,85,85
36927,"Turkish","WS",18,"Male",NA,26,26
36928,"Turkish","WS",18,"Male",NA,8,8
36929,"Turkish","WS",18,"Male",NA,32,32
36930,"Turkish","WS",18,"Male",NA,23,23
36931,"Turkish","WS",18,"Male",NA,10,10
36932,"Turkish","WS",18,"Male",NA,63,63
36933,"Turkish","WS",18,"Male",NA,30,30
36934,"Turkish","WS",18,"Male",NA,30,30
36935,"Turkish","WS",18,"Male",NA,223,223
36936,"Turkish","WS",18,"Male",NA,57,57
36937,"Turkish","WS",18,"Male",NA,132,132
36938,"Turkish","WS",18,"Male",NA,73,73
36939,"Turkish","WS",18,"Male",NA,29,29
36940,"Turkish","WS",18,"Male",NA,100,100
36941,"Turkish","WS",18,"Male",NA,56,56
36942,"Turkish","WS",18,"Male",NA,352,352
36943,"Turkish","WS",18,"Male",NA,146,146
36944,"Turkish","WS",18,"Male",NA,14,14
36945,"Turkish","WS",18,"Male",NA,104,104
36946,"Turkish","WS",18,"Male",NA,184,184
36947,"Turkish","WS",18,"Male",NA,89,89
36948,"Turkish","WS",18,"Male",NA,99,99
36949,"Turkish","WS",18,"Male",NA,30,30
36950,"Turkish","WS",18,"Male",NA,6,6
36951,"Turkish","WS",18,"Male",NA,33,33
36952,"Turkish","WS",18,"Male",NA,20,20
36953,"Turkish","WS",18,"Male",NA,313,313
36954,"Turkish","WS",18,"Male",NA,36,36
36955,"Turkish","WS",18,"Male",NA,188,188
36956,"Turkish","WS",18,"Female",NA,63,63
36957,"Turkish","WS",18,"Female",NA,125,125
36958,"Turkish","WS",18,"Female",NA,64,64
36959,"Turkish","WS",18,"Female",NA,460,460
36960,"Turkish","WS",18,"Female",NA,32,32
36961,"Turkish","WS",18,"Female",NA,53,53
36962,"Turkish","WS",18,"Female",NA,28,28
36963,"Turkish","WS",18,"Female",NA,32,32
36964,"Turkish","WS",18,"Female",NA,48,48
36965,"Turkish","WS",18,"Female",NA,18,18
36966,"Turkish","WS",18,"Female",NA,72,72
36967,"Turkish","WS",18,"Female",NA,161,161
36968,"Turkish","WS",18,"Female",NA,38,38
36969,"Turkish","WS",18,"Female",NA,50,50
36970,"Turkish","WS",18,"Female",NA,43,43
36971,"Turkish","WS",18,"Female",NA,218,218
36972,"Turkish","WS",18,"Female",NA,70,70
36973,"Turkish","WS",18,"Female",NA,227,227
36974,"Turkish","WS",18,"Female",NA,50,50
36975,"Turkish","WS",18,"Female",NA,62,62
36976,"Turkish","WS",18,"Female",NA,54,54
36977,"Turkish","WS",18,"Female",NA,39,39
36978,"Turkish","WS",18,"Female",NA,81,81
36979,"Turkish","WS",18,"Female",NA,130,130
36980,"Turkish","WS",18,"Female",NA,70,70
36981,"Turkish","WS",18,"Female",NA,37,37
36982,"Turkish","WS",18,"Female",NA,46,46
36983,"Turkish","WS",18,"Female",NA,32,32
36984,"Turkish","WS",18,"Female",NA,50,50
36985,"Turkish","WS",18,"Female",NA,102,102
36986,"Turkish","WS",18,"Female",NA,102,102
36987,"Turkish","WS",18,"Female",NA,52,52
36988,"Turkish","WS",18,"Female",NA,161,161
36989,"Turkish","WS",18,"Female",NA,306,306
36990,"Turkish","WS",18,"Female",NA,95,95
36991,"Turkish","WS",18,"Female",NA,44,44
36992,"Turkish","WS",18,"Female",NA,24,24
36993,"Turkish","WS",18,"Female",NA,125,125
36994,"Turkish","WS",18,"Female",NA,43,43
36995,"Turkish","WS",18,"Female",NA,24,24
36996,"Turkish","WS",18,"Female",NA,36,36
36997,"Turkish","WS",18,"Female",NA,267,267
36998,"Turkish","WS",18,"Female",NA,22,22
36999,"Turkish","WS",18,"Female",NA,410,410
37000,"Turkish","WS",18,"Female",NA,519,519
37001,"Turkish","WS",18,"Female",NA,182,182
37002,"Turkish","WS",18,"Female",NA,22,22
37003,"Turkish","WS",18,"Female",NA,48,48
37004,"Turkish","WS",18,"Female",NA,38,38
37005,"Turkish","WS",18,"Female",NA,53,53
37006,"Turkish","WS",18,"Female",NA,16,16
37007,"Turkish","WS",18,"Female",NA,428,428
37008,"Turkish","WS",18,"Female",NA,82,82
37009,"Turkish","WS",18,"Female",NA,175,175
37010,"Turkish","WS",18,"Female",NA,22,22
37011,"Turkish","WS",18,"Female",NA,59,59
37012,"Turkish","WS",18,"Female",NA,81,81
37013,"Turkish","WS",18,"Female",NA,55,55
37014,"Turkish","WS",18,"Female",NA,95,95
37015,"Turkish","WS",18,"Female",NA,31,31
37016,"Turkish","WS",18,"Female",NA,192,192
37017,"Turkish","WS",18,"Female",NA,262,262
37018,"Turkish","WS",18,"Female",NA,66,66
37019,"Turkish","WS",18,"Female",NA,20,20
37020,"Turkish","WS",18,"Female",NA,78,78
37021,"Turkish","WS",19,"Male",NA,84,84
37022,"Turkish","WS",19,"Male",NA,58,58
37023,"Turkish","WS",19,"Male",NA,250,250
37024,"Turkish","WS",19,"Male",NA,175,175
37025,"Turkish","WS",19,"Male",NA,5,5
37026,"Turkish","WS",19,"Male",NA,320,320
37027,"Turkish","WS",19,"Male",NA,103,103
37028,"Turkish","WS",19,"Male",NA,17,17
37029,"Turkish","WS",19,"Male",NA,52,52
37030,"Turkish","WS",19,"Male",NA,46,46
37031,"Turkish","WS",19,"Male",NA,191,191
37032,"Turkish","WS",19,"Male",NA,8,8
37033,"Turkish","WS",19,"Male",NA,32,32
37034,"Turkish","WS",19,"Male",NA,157,157
37035,"Turkish","WS",19,"Male",NA,99,99
37036,"Turkish","WS",19,"Male",NA,159,159
37037,"Turkish","WS",19,"Male",NA,12,12
37038,"Turkish","WS",19,"Male",NA,19,19
37039,"Turkish","WS",19,"Male",NA,217,217
37040,"Turkish","WS",19,"Male",NA,84,84
37041,"Turkish","WS",19,"Male",NA,37,37
37042,"Turkish","WS",19,"Male",NA,262,262
37043,"Turkish","WS",19,"Male",NA,26,26
37044,"Turkish","WS",19,"Male",NA,30,30
37045,"Turkish","WS",19,"Male",NA,35,35
37046,"Turkish","WS",19,"Male",NA,25,25
37047,"Turkish","WS",19,"Male",NA,646,646
37048,"Turkish","WS",19,"Male",NA,321,321
37049,"Turkish","WS",19,"Male",NA,51,51
37050,"Turkish","WS",19,"Male",NA,15,15
37051,"Turkish","WS",19,"Male",NA,21,21
37052,"Turkish","WS",19,"Male",NA,30,30
37053,"Turkish","WS",19,"Male",NA,127,127
37054,"Turkish","WS",19,"Male",NA,42,42
37055,"Turkish","WS",19,"Male",NA,146,146
37056,"Turkish","WS",19,"Male",NA,25,25
37057,"Turkish","WS",19,"Male",NA,16,16
37058,"Turkish","WS",19,"Male",NA,164,164
37059,"Turkish","WS",19,"Male",NA,101,101
37060,"Turkish","WS",19,"Male",NA,57,57
37061,"Turkish","WS",19,"Male",NA,155,155
37062,"Turkish","WS",19,"Male",NA,35,35
37063,"Turkish","WS",19,"Male",NA,19,19
37064,"Turkish","WS",19,"Male",NA,285,285
37065,"Turkish","WS",19,"Male",NA,84,84
37066,"Turkish","WS",19,"Male",NA,17,17
37067,"Turkish","WS",19,"Male",NA,62,62
37068,"Turkish","WS",19,"Male",NA,227,227
37069,"Turkish","WS",19,"Male",NA,261,261
37070,"Turkish","WS",19,"Male",NA,45,45
37071,"Turkish","WS",19,"Male",NA,53,53
37072,"Turkish","WS",19,"Male",NA,41,41
37073,"Turkish","WS",19,"Male",NA,378,378
37074,"Turkish","WS",19,"Male",NA,291,291
37075,"Turkish","WS",19,"Male",NA,208,208
37076,"Turkish","WS",19,"Male",NA,28,28
37077,"Turkish","WS",19,"Male",NA,18,18
37078,"Turkish","WS",19,"Male",NA,39,39
37079,"Turkish","WS",19,"Female",NA,29,29
37080,"Turkish","WS",19,"Female",NA,42,42
37081,"Turkish","WS",19,"Female",NA,48,48
37082,"Turkish","WS",19,"Female",NA,96,96
37083,"Turkish","WS",19,"Female",NA,218,218
37084,"Turkish","WS",19,"Female",NA,103,103
37085,"Turkish","WS",19,"Female",NA,414,414
37086,"Turkish","WS",19,"Female",NA,675,675
37087,"Turkish","WS",19,"Female",NA,98,98
37088,"Turkish","WS",19,"Female",NA,16,16
37089,"Turkish","WS",19,"Female",NA,52,52
37090,"Turkish","WS",19,"Female",NA,629,629
37091,"Turkish","WS",19,"Female",NA,90,90
37092,"Turkish","WS",19,"Female",NA,72,72
37093,"Turkish","WS",19,"Female",NA,16,16
37094,"Turkish","WS",19,"Female",NA,79,79
37095,"Turkish","WS",19,"Female",NA,190,190
37096,"Turkish","WS",19,"Female",NA,37,37
37097,"Turkish","WS",19,"Female",NA,100,100
37098,"Turkish","WS",19,"Female",NA,173,173
37099,"Turkish","WS",19,"Female",NA,121,121
37100,"Turkish","WS",19,"Female",NA,39,39
37101,"Turkish","WS",19,"Female",NA,73,73
37102,"Turkish","WS",19,"Female",NA,45,45
37103,"Turkish","WS",19,"Female",NA,69,69
37104,"Turkish","WS",19,"Female",NA,87,87
37105,"Turkish","WS",19,"Female",NA,127,127
37106,"Turkish","WS",19,"Female",NA,3,3
37107,"Turkish","WS",19,"Female",NA,309,309
37108,"Turkish","WS",19,"Female",NA,124,124
37109,"Turkish","WS",19,"Female",NA,319,319
37110,"Turkish","WS",19,"Female",NA,91,91
37111,"Turkish","WS",19,"Female",NA,25,25
37112,"Turkish","WS",19,"Female",NA,15,15
37113,"Turkish","WS",19,"Female",NA,63,63
37114,"Turkish","WS",19,"Female",NA,124,124
37115,"Turkish","WS",19,"Female",NA,78,78
37116,"Turkish","WS",19,"Female",NA,49,49
37117,"Turkish","WS",19,"Female",NA,50,50
37118,"Turkish","WS",19,"Female",NA,434,434
37119,"Turkish","WS",19,"Female",NA,32,32
37120,"Turkish","WS",19,"Female",NA,138,138
37121,"Turkish","WS",19,"Female",NA,30,30
37122,"Turkish","WS",19,"Female",NA,49,49
37123,"Turkish","WS",19,"Female",NA,47,47
37124,"Turkish","WS",19,"Female",NA,44,44
37125,"Turkish","WS",19,"Female",NA,32,32
37126,"Turkish","WS",19,"Female",NA,70,70
37127,"Turkish","WS",19,"Female",NA,142,142
37128,"Turkish","WS",19,"Female",NA,169,169
37129,"Turkish","WS",19,"Female",NA,662,662
37130,"Turkish","WS",19,"Female",NA,49,49
37131,"Turkish","WS",19,"Female",NA,13,13
37132,"Turkish","WS",19,"Female",NA,55,55
37133,"Turkish","WS",19,"Female",NA,52,52
37134,"Turkish","WS",19,"Female",NA,9,9
37135,"Turkish","WS",19,"Female",NA,274,274
37136,"Turkish","WS",19,"Female",NA,368,368
37137,"Turkish","WS",19,"Female",NA,25,25
37138,"Turkish","WS",19,"Female",NA,26,26
37139,"Turkish","WS",19,"Female",NA,145,145
37140,"Turkish","WS",19,"Female",NA,31,31
37141,"Turkish","WS",19,"Female",NA,48,48
37142,"Turkish","WS",20,"Male",NA,25,25
37143,"Turkish","WS",20,"Male",NA,75,75
37144,"Turkish","WS",20,"Male",NA,78,78
37145,"Turkish","WS",20,"Male",NA,28,28
37146,"Turkish","WS",20,"Male",NA,171,171
37147,"Turkish","WS",20,"Male",NA,54,54
37148,"Turkish","WS",20,"Male",NA,54,54
37149,"Turkish","WS",20,"Male",NA,143,143
37150,"Turkish","WS",20,"Male",NA,445,445
37151,"Turkish","WS",20,"Male",NA,9,9
37152,"Turkish","WS",20,"Male",NA,272,272
37153,"Turkish","WS",20,"Male",NA,65,65
37154,"Turkish","WS",20,"Male",NA,288,288
37155,"Turkish","WS",20,"Male",NA,94,94
37156,"Turkish","WS",20,"Male",NA,633,633
37157,"Turkish","WS",20,"Male",NA,262,262
37158,"Turkish","WS",20,"Male",NA,115,115
37159,"Turkish","WS",20,"Male",NA,39,39
37160,"Turkish","WS",20,"Male",NA,65,65
37161,"Turkish","WS",20,"Male",NA,96,96
37162,"Turkish","WS",20,"Male",NA,138,138
37163,"Turkish","WS",20,"Male",NA,109,109
37164,"Turkish","WS",20,"Male",NA,47,47
37165,"Turkish","WS",20,"Male",NA,14,14
37166,"Turkish","WS",20,"Male",NA,45,45
37167,"Turkish","WS",20,"Male",NA,64,64
37168,"Turkish","WS",20,"Male",NA,219,219
37169,"Turkish","WS",20,"Male",NA,49,49
37170,"Turkish","WS",20,"Male",NA,243,243
37171,"Turkish","WS",20,"Male",NA,48,48
37172,"Turkish","WS",20,"Male",NA,24,24
37173,"Turkish","WS",20,"Male",NA,20,20
37174,"Turkish","WS",20,"Male",NA,49,49
37175,"Turkish","WS",20,"Male",NA,409,409
37176,"Turkish","WS",20,"Male",NA,504,504
37177,"Turkish","WS",20,"Male",NA,178,178
37178,"Turkish","WS",20,"Male",NA,40,40
37179,"Turkish","WS",20,"Male",NA,709,709
37180,"Turkish","WS",20,"Male",NA,95,95
37181,"Turkish","WS",20,"Male",NA,77,77
37182,"Turkish","WS",20,"Male",NA,18,18
37183,"Turkish","WS",20,"Male",NA,22,22
37184,"Turkish","WS",20,"Male",NA,286,286
37185,"Turkish","WS",20,"Male",NA,67,67
37186,"Turkish","WS",20,"Male",NA,67,67
37187,"Turkish","WS",20,"Male",NA,199,199
37188,"Turkish","WS",20,"Male",NA,15,15
37189,"Turkish","WS",20,"Male",NA,192,192
37190,"Turkish","WS",20,"Male",NA,12,12
37191,"Turkish","WS",20,"Male",NA,48,48
37192,"Turkish","WS",20,"Male",NA,677,677
37193,"Turkish","WS",20,"Male",NA,112,112
37194,"Turkish","WS",20,"Male",NA,23,23
37195,"Turkish","WS",20,"Male",NA,55,55
37196,"Turkish","WS",20,"Male",NA,61,61
37197,"Turkish","WS",20,"Male",NA,169,169
37198,"Turkish","WS",20,"Male",NA,110,110
37199,"Turkish","WS",20,"Male",NA,185,185
37200,"Turkish","WS",20,"Male",NA,410,410
37201,"Turkish","WS",20,"Female",NA,63,63
37202,"Turkish","WS",20,"Female",NA,39,39
37203,"Turkish","WS",20,"Female",NA,122,122
37204,"Turkish","WS",20,"Female",NA,30,30
37205,"Turkish","WS",20,"Female",NA,38,38
37206,"Turkish","WS",20,"Female",NA,52,52
37207,"Turkish","WS",20,"Female",NA,50,50
37208,"Turkish","WS",20,"Female",NA,89,89
37209,"Turkish","WS",20,"Female",NA,27,27
37210,"Turkish","WS",20,"Female",NA,117,117
37211,"Turkish","WS",20,"Female",NA,18,18
37212,"Turkish","WS",20,"Female",NA,137,137
37213,"Turkish","WS",20,"Female",NA,55,55
37214,"Turkish","WS",20,"Female",NA,49,49
37215,"Turkish","WS",20,"Female",NA,151,151
37216,"Turkish","WS",20,"Female",NA,16,16
37217,"Turkish","WS",20,"Female",NA,55,55
37218,"Turkish","WS",20,"Female",NA,264,264
37219,"Turkish","WS",20,"Female",NA,354,354
37220,"Turkish","WS",20,"Female",NA,96,96
37221,"Turkish","WS",20,"Female",NA,157,157
37222,"Turkish","WS",20,"Female",NA,34,34
37223,"Turkish","WS",20,"Female",NA,220,220
37224,"Turkish","WS",20,"Female",NA,133,133
37225,"Turkish","WS",20,"Female",NA,305,305
37226,"Turkish","WS",20,"Female",NA,126,126
37227,"Turkish","WS",20,"Female",NA,556,556
37228,"Turkish","WS",20,"Female",NA,284,284
37229,"Turkish","WS",20,"Female",NA,633,633
37230,"Turkish","WS",20,"Female",NA,177,177
37231,"Turkish","WS",20,"Female",NA,268,268
37232,"Turkish","WS",20,"Female",NA,58,58
37233,"Turkish","WS",20,"Female",NA,305,305
37234,"Turkish","WS",20,"Female",NA,38,38
37235,"Turkish","WS",20,"Female",NA,40,40
37236,"Turkish","WS",20,"Female",NA,84,84
37237,"Turkish","WS",20,"Female",NA,104,104
37238,"Turkish","WS",20,"Female",NA,59,59
37239,"Turkish","WS",20,"Female",NA,154,154
37240,"Turkish","WS",20,"Female",NA,259,259
37241,"Turkish","WS",20,"Female",NA,33,33
37242,"Turkish","WS",20,"Female",NA,53,53
37243,"Turkish","WS",20,"Female",NA,39,39
37244,"Turkish","WS",20,"Female",NA,124,124
37245,"Turkish","WS",20,"Female",NA,266,266
37246,"Turkish","WS",20,"Female",NA,198,198
37247,"Turkish","WS",20,"Female",NA,469,469
37248,"Turkish","WS",20,"Female",NA,250,250
37249,"Turkish","WS",20,"Female",NA,267,267
37250,"Turkish","WS",20,"Female",NA,356,356
37251,"Turkish","WS",20,"Female",NA,123,123
37252,"Turkish","WS",20,"Female",NA,72,72
37253,"Turkish","WS",20,"Female",NA,289,289
37254,"Turkish","WS",20,"Female",NA,56,56
37255,"Turkish","WS",20,"Female",NA,147,147
37256,"Turkish","WS",20,"Female",NA,20,20
37257,"Turkish","WS",20,"Female",NA,66,66
37258,"Turkish","WS",20,"Female",NA,92,92
37259,"Turkish","WS",20,"Female",NA,11,11
37260,"Turkish","WS",20,"Female",NA,112,112
37261,"Turkish","WS",21,"Male",NA,28,28
37262,"Turkish","WS",21,"Male",NA,258,258
37263,"Turkish","WS",21,"Male",NA,41,41
37264,"Turkish","WS",21,"Male",NA,287,287
37265,"Turkish","WS",21,"Male",NA,70,70
37266,"Turkish","WS",21,"Male",NA,53,53
37267,"Turkish","WS",21,"Male",NA,35,35
37268,"Turkish","WS",21,"Male",NA,61,61
37269,"Turkish","WS",21,"Male",NA,262,262
37270,"Turkish","WS",21,"Male",NA,166,166
37271,"Turkish","WS",21,"Male",NA,222,222
37272,"Turkish","WS",21,"Male",NA,74,74
37273,"Turkish","WS",21,"Male",NA,38,38
37274,"Turkish","WS",21,"Male",NA,116,116
37275,"Turkish","WS",21,"Male",NA,272,272
37276,"Turkish","WS",21,"Male",NA,9,9
37277,"Turkish","WS",21,"Male",NA,62,62
37278,"Turkish","WS",21,"Male",NA,483,483
37279,"Turkish","WS",21,"Male",NA,80,80
37280,"Turkish","WS",21,"Male",NA,29,29
37281,"Turkish","WS",21,"Male",NA,15,15
37282,"Turkish","WS",21,"Male",NA,461,461
37283,"Turkish","WS",21,"Male",NA,69,69
37284,"Turkish","WS",21,"Male",NA,34,34
37285,"Turkish","WS",21,"Male",NA,260,260
37286,"Turkish","WS",21,"Male",NA,21,21
37287,"Turkish","WS",21,"Male",NA,48,48
37288,"Turkish","WS",21,"Male",NA,148,148
37289,"Turkish","WS",21,"Male",NA,47,47
37290,"Turkish","WS",21,"Male",NA,160,160
37291,"Turkish","WS",21,"Male",NA,33,33
37292,"Turkish","WS",21,"Male",NA,405,405
37293,"Turkish","WS",21,"Male",NA,14,14
37294,"Turkish","WS",21,"Male",NA,48,48
37295,"Turkish","WS",21,"Male",NA,187,187
37296,"Turkish","WS",21,"Male",NA,6,6
37297,"Turkish","WS",21,"Male",NA,31,31
37298,"Turkish","WS",21,"Male",NA,11,11
37299,"Turkish","WS",21,"Male",NA,293,293
37300,"Turkish","WS",21,"Male",NA,13,13
37301,"Turkish","WS",21,"Male",NA,80,80
37302,"Turkish","WS",21,"Male",NA,42,42
37303,"Turkish","WS",21,"Male",NA,61,61
37304,"Turkish","WS",21,"Male",NA,78,78
37305,"Turkish","WS",21,"Male",NA,30,30
37306,"Turkish","WS",21,"Male",NA,308,308
37307,"Turkish","WS",21,"Male",NA,226,226
37308,"Turkish","WS",21,"Male",NA,115,115
37309,"Turkish","WS",21,"Male",NA,35,35
37310,"Turkish","WS",21,"Male",NA,60,60
37311,"Turkish","WS",21,"Male",NA,179,179
37312,"Turkish","WS",21,"Male",NA,360,360
37313,"Turkish","WS",21,"Male",NA,30,30
